event_date,year_month,country,category,device_type,user_id,session_id,event_name,quantity,unit_price,revenue
2025-09-15,2025-09,Canada,Electronics,Mobile,U00526,S0003391,add_to_cart,,,
2025-09-15,2025-09,Canada,Electronics,Mobile,U00526,S0003391,checkout_started,,,
2025-09-15,2025-09,United Kingdom,Apparel,Desktop,U00581,S0003391,viewed,,,
2025-09-15,2025-09,Canada,Electronics,Mobile,U00526,S0003391,viewed,,,
2025-09-15,2025-09,United States,Sports,Desktop,U00467,S0003491,add_to_cart,,,
2025-09-15,2025-09,United States,Sports,Desktop,U00467,S0003491,checkout_started,,,
2025-09-15,2025-09,United States,Sports,Desktop,U00467,S0003491,viewed,,,
2025-09-15,2025-09,United States,Home,Desktop,U00431,S0003540,add_to_cart,,,
2025-09-15,2025-09,United States,Home,Desktop,U00431,S0003540,viewed,,,
2025-09-15,2025-09,Canada,Electronics,Mobile,U00190,S0003541,add_to_cart,,,
2025-09-15,2025-09,Canada,Electronics,Mobile,U00190,S0003541,checkout_started,,,
2025-09-15,2025-09,Canada,Electronics,Mobile,U00190,S0003541,viewed,,,
2025-09-15,2025-09,United States,Beauty,Mobile,U00447,S0004262,add_to_cart,,,
2025-09-15,2025-09,United States,Beauty,Mobile,U00447,S0004262,viewed,,,
2025-09-15,2025-09,Canada,Electronics,Mobile,U00674,S0004361,viewed,,,
2025-09-15,2025-09,Germany,Apparel,Tablet,U00865,S0004432,viewed,,,
2025-09-15,2025-09,United States,Electronics,Mobile,U00556,S0004721,viewed,,,
2025-09-15,2025-09,United States,Apparel,Mobile,U00023,S0004783,viewed,,,
2025-09-16,2025-09,United States,Sports,Tablet,U00787,S0000205,viewed,,,
2025-09-16,2025-09,United States,Home,Mobile,U00224,S0000296,viewed,,,
2025-09-16,2025-09,United States,Electronics,Tablet,U00070,S0000476,add_to_cart,,,
2025-09-16,2025-09,United States,Electronics,Tablet,U00070,S0000476,checkout_started,,,
2025-09-16,2025-09,United States,Electronics,Tablet,U00070,S0000476,viewed,,,
2025-09-16,2025-09,United Kingdom,Sports,Desktop,U00273,S0000797,add_to_cart,,,
2025-09-16,2025-09,United Kingdom,Sports,Desktop,U00273,S0000797,checkout_started,,,
2025-09-16,2025-09,United Kingdom,Sports,Desktop,U00273,S0000797,viewed,,,
2025-09-16,2025-09,United States,Beauty,Desktop,U00721,S0001279,add_to_cart,,,
2025-09-16,2025-09,United States,Beauty,Desktop,U00721,S0001279,viewed,,,
2025-09-16,2025-09,United States,Home,Desktop,U00877,S0001361,add_to_cart,,,
2025-09-16,2025-09,United States,Home,Desktop,U00877,S0001361,checkout_started,,,
2025-09-16,2025-09,United States,Home,Desktop,U00877,S0001361,purchased,4.0,68.90621935036162,275.62
2025-09-16,2025-09,United States,Home,Desktop,U00877,S0001361,viewed,,,
2025-09-16,2025-09,Australia,Home,Mobile,U00118,S0001420,viewed,,,
2025-09-16,2025-09,United States,Home,Mobile,U00003,S0001585,viewed,,,
2025-09-16,2025-09,United States,Apparel,Mobile,U00624,S0001833,viewed,,,
2025-09-16,2025-09,United States,Apparel,Mobile,U00773,S0002015,viewed,,,
2025-09-16,2025-09,Germany,Home,Desktop,U00533,S0002572,viewed,,,
2025-09-16,2025-09,United Kingdom,Sports,Mobile,U00113,S0002729,viewed,,,
2025-09-16,2025-09,United States,Home,Mobile,U00216,S0002959,viewed,,,
2025-09-16,2025-09,Australia,Electronics,Mobile,U00654,S0002998,viewed,,,
2025-09-16,2025-09,United Kingdom,Sports,Mobile,U00019,S0003026,viewed,,,
2025-09-16,2025-09,United States,Home,Mobile,U00587,S0003076,viewed,,,
2025-09-16,2025-09,United States,Home,Tablet,U00162,S0003580,viewed,,,
2025-09-16,2025-09,Canada,Electronics,Mobile,U00442,S0003684,viewed,,,
2025-09-16,2025-09,United States,Electronics,Mobile,U00655,S0003717,add_to_cart,,,
2025-09-16,2025-09,United States,Electronics,Mobile,U00655,S0003717,checkout_started,,,
2025-09-16,2025-09,United States,Electronics,Mobile,U00655,S0003717,viewed,,,
2025-09-16,2025-09,Germany,Beauty,Mobile,U00135,S0004034,viewed,,,
2025-09-16,2025-09,United Kingdom,Electronics,Mobile,U00314,S0004327,add_to_cart,,,
2025-09-16,2025-09,United Kingdom,Electronics,Mobile,U00314,S0004327,checkout_started,,,
2025-09-16,2025-09,United Kingdom,Electronics,Mobile,U00314,S0004327,purchased,2.0,111.48677192941436,222.97
2025-09-16,2025-09,United Kingdom,Electronics,Mobile,U00314,S0004327,viewed,,,
2025-09-16,2025-09,United States,Sports,Mobile,U00664,S0004800,add_to_cart,,,
2025-09-16,2025-09,United States,Sports,Mobile,U00664,S0004800,checkout_started,,,
2025-09-16,2025-09,United States,Sports,Mobile,U00664,S0004800,viewed,,,
2025-09-16,2025-09,United States,Electronics,Mobile,U00570,S0004907,add_to_cart,,,
2025-09-16,2025-09,United States,Electronics,Mobile,U00570,S0004907,viewed,,,
2025-09-17,2025-09,Australia,Electronics,Mobile,U00257,S0000041,add_to_cart,,,
2025-09-17,2025-09,Australia,Electronics,Mobile,U00257,S0000041,viewed,,,
2025-09-17,2025-09,Canada,Electronics,Desktop,U00399,S0000471,add_to_cart,,,
2025-09-17,2025-09,Canada,Electronics,Desktop,U00399,S0000471,checkout_started,,,
2025-09-17,2025-09,Canada,Electronics,Desktop,U00399,S0000471,viewed,,,
2025-09-17,2025-09,United States,Electronics,Mobile,U00480,S0000525,viewed,,,
2025-09-17,2025-09,United Kingdom,Sports,Desktop,U00694,S0000536,viewed,,,
2025-09-17,2025-09,United Kingdom,Apparel,Desktop,U00723,S0000562,viewed,,,
2025-09-17,2025-09,Germany,Sports,Desktop,U00685,S0000609,viewed,,,
2025-09-17,2025-09,Germany,Apparel,Mobile,U00307,S0000848,add_to_cart,,,
2025-09-17,2025-09,Germany,Apparel,Mobile,U00307,S0000848,checkout_started,,,
2025-09-17,2025-09,Germany,Apparel,Mobile,U00307,S0000848,viewed,,,
2025-09-17,2025-09,Canada,Sports,Mobile,U00179,S0001069,add_to_cart,,,
2025-09-17,2025-09,Canada,Sports,Mobile,U00179,S0001069,checkout_started,,,
2025-09-17,2025-09,Canada,Sports,Mobile,U00179,S0001069,purchased,2.0,59.84592894652972,119.69
2025-09-17,2025-09,Canada,Sports,Mobile,U00179,S0001069,viewed,,,
2025-09-17,2025-09,Germany,Home,Mobile,U00212,S0001145,viewed,,,
2025-09-17,2025-09,United States,Electronics,Tablet,U00275,S0001209,viewed,,,
2025-09-17,2025-09,United Kingdom,Apparel,Desktop,U00186,S0001358,viewed,,,
2025-09-17,2025-09,Australia,Apparel,Desktop,U00440,S0001527,viewed,,,
2025-09-17,2025-09,United Kingdom,Electronics,Mobile,U00360,S0001757,viewed,,,
2025-09-17,2025-09,United States,Home,Desktop,U00710,S0001987,add_to_cart,,,
2025-09-17,2025-09,United States,Home,Desktop,U00710,S0001987,viewed,,,
2025-09-17,2025-09,United States,Electronics,Desktop,U00827,S0002213,viewed,,,
2025-09-17,2025-09,United States,Electronics,Mobile,U00793,S0002232,viewed,,,
2025-09-17,2025-09,United States,Beauty,Desktop,U00098,S0002756,add_to_cart,,,
2025-09-17,2025-09,United States,Beauty,Desktop,U00098,S0002756,viewed,,,
2025-09-17,2025-09,Germany,Apparel,Mobile,U00329,S0002778,viewed,,,
2025-09-17,2025-09,Canada,Home,Mobile,U00042,S0002984,viewed,,,
2025-09-17,2025-09,United Kingdom,Home,Mobile,U00799,S0002988,viewed,,,
2025-09-17,2025-09,Australia,Electronics,Mobile,U00806,S0003205,add_to_cart,,,
2025-09-17,2025-09,Australia,Electronics,Mobile,U00806,S0003205,checkout_started,,,
2025-09-17,2025-09,Australia,Electronics,Mobile,U00806,S0003205,purchased,1.0,137.05824953910772,137.06
2025-09-17,2025-09,Australia,Electronics,Mobile,U00806,S0003205,viewed,,,
2025-09-17,2025-09,Germany,Home,Desktop,U00691,S0003217,add_to_cart,,,
2025-09-17,2025-09,Germany,Home,Desktop,U00691,S0003217,viewed,,,
2025-09-17,2025-09,United States,Electronics,Mobile,U00727,S0003362,add_to_cart,,,
2025-09-17,2025-09,United States,Electronics,Mobile,U00727,S0003362,checkout_started,,,
2025-09-17,2025-09,United States,Electronics,Mobile,U00727,S0003362,purchased,4.0,109.83410488015772,439.34
2025-09-17,2025-09,United States,Electronics,Mobile,U00727,S0003362,viewed,,,
2025-09-17,2025-09,United States,Apparel,Mobile,U00246,S0003409,viewed,,,
2025-09-17,2025-09,Canada,Electronics,Desktop,U00716,S0003816,add_to_cart,,,
2025-09-17,2025-09,Canada,Electronics,Desktop,U00716,S0003816,viewed,,,
2025-09-17,2025-09,United Kingdom,Home,Mobile,U00704,S0003904,add_to_cart,,,
2025-09-17,2025-09,United Kingdom,Home,Mobile,U00704,S0003904,viewed,,,
2025-09-17,2025-09,United States,Beauty,Tablet,U00161,S0004129,viewed,,,
2025-09-17,2025-09,Germany,Apparel,Mobile,U00439,S0004277,add_to_cart,,,
2025-09-17,2025-09,Germany,Apparel,Mobile,U00439,S0004277,viewed,,,
2025-09-17,2025-09,United States,Sports,Mobile,U00627,S0004377,add_to_cart,,,
2025-09-17,2025-09,United States,Sports,Mobile,U00627,S0004377,checkout_started,,,
2025-09-17,2025-09,United States,Sports,Mobile,U00627,S0004377,purchased,2.0,58.46306963728177,116.93
2025-09-17,2025-09,United States,Sports,Mobile,U00627,S0004377,viewed,,,
2025-09-17,2025-09,United States,Electronics,Mobile,U00363,S0004383,add_to_cart,,,
2025-09-17,2025-09,United States,Electronics,Mobile,U00363,S0004383,checkout_started,,,
2025-09-17,2025-09,United States,Electronics,Mobile,U00363,S0004383,purchased,3.0,125.89370995625288,377.68
2025-09-17,2025-09,United States,Electronics,Mobile,U00363,S0004383,viewed,,,
2025-09-17,2025-09,United States,Sports,Desktop,U00379,S0004554,add_to_cart,,,
2025-09-17,2025-09,United States,Sports,Desktop,U00379,S0004554,viewed,,,
2025-09-17,2025-09,United States,Electronics,Mobile,U00196,S0004874,add_to_cart,,,
2025-09-17,2025-09,United States,Electronics,Mobile,U00196,S0004874,viewed,,,
2025-09-17,2025-09,United States,Sports,Mobile,U00379,S0004931,viewed,,,
2025-09-17,2025-09,United States,Apparel,Mobile,U00490,S0004941,add_to_cart,,,
2025-09-17,2025-09,United States,Apparel,Mobile,U00490,S0004941,checkout_started,,,
2025-09-17,2025-09,United States,Apparel,Mobile,U00490,S0004941,viewed,,,
2025-09-18,2025-09,Germany,Home,Desktop,U00172,S0000463,viewed,,,
2025-09-18,2025-09,United States,Apparel,Mobile,U00610,S0000581,viewed,,,
2025-09-18,2025-09,Germany,Home,Desktop,U00067,S0000606,add_to_cart,,,
2025-09-18,2025-09,Germany,Home,Desktop,U00067,S0000606,viewed,,,
2025-09-18,2025-09,United States,Beauty,Mobile,U00713,S0001308,viewed,,,
2025-09-18,2025-09,Germany,Electronics,Mobile,U00591,S0001760,add_to_cart,,,
2025-09-18,2025-09,Germany,Electronics,Mobile,U00591,S0001760,checkout_started,,,
2025-09-18,2025-09,Germany,Electronics,Mobile,U00591,S0001760,purchased,4.0,128.82261412529357,515.29
2025-09-18,2025-09,Germany,Electronics,Mobile,U00591,S0001760,viewed,,,
2025-09-18,2025-09,United Kingdom,Beauty,Mobile,U00513,S0001861,viewed,,,
2025-09-18,2025-09,United States,Sports,Mobile,U00159,S0002001,add_to_cart,,,
2025-09-18,2025-09,United States,Sports,Mobile,U00159,S0002001,viewed,,,
2025-09-18,2025-09,United States,Sports,Desktop,U00434,S0002322,add_to_cart,,,
2025-09-18,2025-09,United States,Sports,Desktop,U00434,S0002322,viewed,,,
2025-09-18,2025-09,United States,Electronics,Desktop,U00378,S0002701,viewed,,,
2025-09-18,2025-09,United States,Sports,Desktop,U00389,S0002792,viewed,,,
2025-09-18,2025-09,United Kingdom,Sports,Desktop,U00491,S0002793,add_to_cart,,,
2025-09-18,2025-09,United Kingdom,Sports,Desktop,U00491,S0002793,viewed,,,
2025-09-18,2025-09,United States,Apparel,Mobile,U00004,S0002887,add_to_cart,,,
2025-09-18,2025-09,United States,Apparel,Mobile,U00004,S0002887,viewed,,,
2025-09-18,2025-09,Germany,Apparel,Mobile,U00317,S0003095,viewed,,,
2025-09-18,2025-09,United States,Home,Desktop,U00710,S0003243,viewed,,,
2025-09-18,2025-09,United States,Home,Mobile,U00795,S0003578,add_to_cart,,,
2025-09-18,2025-09,United States,Home,Mobile,U00795,S0003578,viewed,,,
2025-09-18,2025-09,Germany,Apparel,Mobile,U00812,S0003750,add_to_cart,,,
2025-09-18,2025-09,Germany,Apparel,Mobile,U00812,S0003750,checkout_started,,,
2025-09-18,2025-09,Germany,Apparel,Mobile,U00812,S0003750,purchased,1.0,50.9128112228118,50.91
2025-09-18,2025-09,Germany,Apparel,Mobile,U00812,S0003750,viewed,,,
2025-09-18,2025-09,Canada,Apparel,Tablet,U00351,S0004036,viewed,,,
2025-09-18,2025-09,United States,Electronics,Desktop,U00710,S0004056,add_to_cart,,,
2025-09-18,2025-09,United States,Electronics,Desktop,U00710,S0004056,viewed,,,
2025-09-18,2025-09,Australia,Electronics,Mobile,U00185,S0004270,viewed,,,
2025-09-18,2025-09,Germany,Electronics,Desktop,U00348,S0004341,add_to_cart,,,
2025-09-18,2025-09,Germany,Electronics,Desktop,U00348,S0004341,checkout_started,,,
2025-09-18,2025-09,Germany,Electronics,Desktop,U00348,S0004341,viewed,,,
2025-09-18,2025-09,Canada,Apparel,Mobile,U00509,S0004352,viewed,,,
2025-09-18,2025-09,United States,Electronics,Mobile,U00602,S0004502,add_to_cart,,,
2025-09-18,2025-09,United States,Electronics,Mobile,U00602,S0004502,checkout_started,,,
2025-09-18,2025-09,United States,Electronics,Mobile,U00602,S0004502,purchased,3.0,110.25556468635678,330.77
2025-09-18,2025-09,United States,Electronics,Mobile,U00602,S0004502,viewed,,,
2025-09-18,2025-09,Australia,Sports,Mobile,U00701,S0004766,add_to_cart,,,
2025-09-18,2025-09,Australia,Sports,Mobile,U00701,S0004766,checkout_started,,,
2025-09-18,2025-09,Australia,Sports,Mobile,U00701,S0004766,viewed,,,
2025-09-19,2025-09,United States,Beauty,Desktop,U00727,S0000066,add_to_cart,,,
2025-09-19,2025-09,United States,Beauty,Desktop,U00727,S0000066,viewed,,,
2025-09-19,2025-09,Germany,Sports,Mobile,U00051,S0000355,add_to_cart,,,
2025-09-19,2025-09,Germany,Sports,Mobile,U00051,S0000355,viewed,,,
2025-09-19,2025-09,Germany,Apparel,Mobile,U00752,S0000744,add_to_cart,,,
2025-09-19,2025-09,Germany,Apparel,Mobile,U00752,S0000744,checkout_started,,,
2025-09-19,2025-09,Germany,Apparel,Mobile,U00752,S0000744,viewed,,,
2025-09-19,2025-09,Canada,Sports,Desktop,U00673,S0000949,add_to_cart,,,
2025-09-19,2025-09,Canada,Sports,Desktop,U00673,S0000949,viewed,,,
2025-09-19,2025-09,United States,Electronics,Mobile,U00598,S0001117,add_to_cart,,,
2025-09-19,2025-09,United States,Electronics,Mobile,U00598,S0001117,viewed,,,
2025-09-19,2025-09,United States,Sports,Mobile,U00578,S0001266,viewed,,,
2025-09-19,2025-09,United Kingdom,Electronics,Desktop,U00328,S0001505,add_to_cart,,,
2025-09-19,2025-09,United Kingdom,Electronics,Desktop,U00328,S0001505,checkout_started,,,
2025-09-19,2025-09,United Kingdom,Electronics,Desktop,U00328,S0001505,viewed,,,
2025-09-19,2025-09,United States,Electronics,Mobile,U00786,S0001944,add_to_cart,,,
2025-09-19,2025-09,United States,Electronics,Mobile,U00786,S0001944,checkout_started,,,
2025-09-19,2025-09,United States,Electronics,Mobile,U00786,S0001944,viewed,,,
2025-09-19,2025-09,United States,Apparel,Mobile,U00117,S0001970,viewed,,,
2025-09-19,2025-09,United States,Apparel,Mobile,U00368,S0002160,viewed,,,
2025-09-19,2025-09,United States,Apparel,Mobile,U00390,S0002297,viewed,,,
2025-09-19,2025-09,Canada,Beauty,Mobile,U00717,S0002313,viewed,,,
2025-09-19,2025-09,Canada,Electronics,Mobile,U00386,S0002528,viewed,,,
2025-09-19,2025-09,United States,Electronics,Desktop,U00780,S0003256,add_to_cart,,,
2025-09-19,2025-09,United States,Electronics,Desktop,U00780,S0003256,viewed,,,
2025-09-19,2025-09,United States,Electronics,Mobile,U00667,S0003306,viewed,,,
2025-09-19,2025-09,United States,Home,Mobile,U00103,S0003373,viewed,,,
2025-09-19,2025-09,Australia,Apparel,Mobile,U00032,S0003413,viewed,,,
2025-09-19,2025-09,United States,Apparel,Mobile,U00819,S0003415,add_to_cart,,,
2025-09-19,2025-09,United States,Apparel,Mobile,U00819,S0003415,checkout_started,,,
2025-09-19,2025-09,United States,Apparel,Mobile,U00819,S0003415,purchased,3.0,57.07519534885231,171.23
2025-09-19,2025-09,United States,Apparel,Mobile,U00819,S0003415,viewed,,,
2025-09-19,2025-09,United States,Electronics,Desktop,U00161,S0003599,add_to_cart,,,
2025-09-19,2025-09,United States,Electronics,Desktop,U00161,S0003599,checkout_started,,,
2025-09-19,2025-09,United States,Electronics,Desktop,U00161,S0003599,purchased,2.0,118.25442620668824,236.51
2025-09-19,2025-09,United States,Electronics,Desktop,U00161,S0003599,viewed,,,
2025-09-19,2025-09,United States,Electronics,Mobile,U00426,S0003604,add_to_cart,,,
2025-09-19,2025-09,United States,Electronics,Mobile,U00426,S0003604,checkout_started,,,
2025-09-19,2025-09,United States,Electronics,Mobile,U00426,S0003604,purchased,2.0,109.725671827751,219.45
2025-09-19,2025-09,United States,Electronics,Mobile,U00426,S0003604,viewed,,,
2025-09-19,2025-09,United States,Apparel,Mobile,U00711,S0003854,add_to_cart,,,
2025-09-19,2025-09,United States,Apparel,Mobile,U00711,S0003854,viewed,,,
2025-09-19,2025-09,Australia,Electronics,Desktop,U00108,S0003909,add_to_cart,,,
2025-09-19,2025-09,Australia,Electronics,Desktop,U00108,S0003909,viewed,,,
2025-09-19,2025-09,Germany,Electronics,Desktop,U00801,S0004008,add_to_cart,,,
2025-09-19,2025-09,Germany,Electronics,Desktop,U00801,S0004008,viewed,,,
2025-09-19,2025-09,United States,Apparel,Desktop,U00135,S0004236,add_to_cart,,,
2025-09-19,2025-09,United States,Apparel,Desktop,U00135,S0004236,checkout_started,,,
2025-09-19,2025-09,United States,Apparel,Desktop,U00135,S0004236,purchased,4.0,48.81267853148242,195.25
2025-09-19,2025-09,United States,Apparel,Desktop,U00135,S0004236,viewed,,,
2025-09-19,2025-09,Canada,Apparel,Mobile,U00533,S0004319,add_to_cart,,,
2025-09-19,2025-09,Canada,Apparel,Mobile,U00533,S0004319,checkout_started,,,
2025-09-19,2025-09,Canada,Apparel,Mobile,U00533,S0004319,purchased,1.0,62.042469839818565,62.04
2025-09-19,2025-09,Canada,Apparel,Mobile,U00533,S0004319,viewed,,,
2025-09-19,2025-09,United Kingdom,Electronics,Mobile,U00775,S0004768,add_to_cart,,,
2025-09-19,2025-09,United Kingdom,Electronics,Mobile,U00775,S0004768,viewed,,,
2025-09-19,2025-09,United States,Home,Mobile,U00246,S0004769,viewed,,,
2025-09-19,2025-09,United States,Home,Tablet,U00793,S0004805,viewed,,,
2025-09-19,2025-09,Australia,Sports,Mobile,U00898,S0004922,add_to_cart,,,
2025-09-19,2025-09,Australia,Sports,Mobile,U00898,S0004922,checkout_started,,,
2025-09-19,2025-09,Australia,Sports,Mobile,U00898,S0004922,purchased,3.0,56.347263912186854,169.04
2025-09-19,2025-09,Australia,Sports,Mobile,U00898,S0004922,viewed,,,
2025-09-20,2025-09,Germany,Sports,Desktop,U00314,S0000391,add_to_cart,,,
2025-09-20,2025-09,Germany,Sports,Desktop,U00314,S0000391,viewed,,,
2025-09-20,2025-09,United Kingdom,Beauty,Mobile,U00685,S0000708,add_to_cart,,,
2025-09-20,2025-09,United Kingdom,Beauty,Mobile,U00685,S0000708,viewed,,,
2025-09-20,2025-09,United States,Home,Mobile,U00758,S0000765,add_to_cart,,,
2025-09-20,2025-09,United States,Home,Mobile,U00758,S0000765,viewed,,,
2025-09-20,2025-09,United States,Apparel,Mobile,U00002,S0000774,add_to_cart,,,
2025-09-20,2025-09,United States,Apparel,Mobile,U00002,S0000774,checkout_started,,,
2025-09-20,2025-09,United States,Apparel,Mobile,U00002,S0000774,viewed,,,
2025-09-20,2025-09,United States,Home,Mobile,U00358,S0000907,add_to_cart,,,
2025-09-20,2025-09,United States,Home,Mobile,U00358,S0000907,checkout_started,,,
2025-09-20,2025-09,United States,Home,Mobile,U00358,S0000907,purchased,4.0,84.84166425105388,339.37
2025-09-20,2025-09,United States,Home,Mobile,U00358,S0000907,viewed,,,
2025-09-20,2025-09,United States,Home,Mobile,U00241,S0000952,add_to_cart,,,
2025-09-20,2025-09,United States,Home,Mobile,U00241,S0000952,viewed,,,
2025-09-20,2025-09,United States,Home,Mobile,U00250,S0001371,viewed,,,
2025-09-20,2025-09,Canada,Electronics,Mobile,U00466,S0001603,add_to_cart,,,
2025-09-20,2025-09,Canada,Electronics,Mobile,U00466,S0001603,viewed,,,
2025-09-20,2025-09,United Kingdom,Apparel,Mobile,U00493,S0001754,viewed,,,
2025-09-20,2025-09,United Kingdom,Apparel,Mobile,U00717,S0002028,viewed,,,
2025-09-20,2025-09,United States,Electronics,Desktop,U00847,S0002130,viewed,,,
2025-09-20,2025-09,United States,Home,Desktop,U00829,S0002355,viewed,,,
2025-09-20,2025-09,Australia,Apparel,Mobile,U00193,S0002706,add_to_cart,,,
2025-09-20,2025-09,Australia,Apparel,Mobile,U00193,S0002706,viewed,,,
2025-09-20,2025-09,United States,Beauty,Mobile,U00458,S0002714,add_to_cart,,,
2025-09-20,2025-09,United States,Beauty,Mobile,U00458,S0002714,viewed,,,
2025-09-20,2025-09,United States,Electronics,Mobile,U00520,S0002936,add_to_cart,,,
2025-09-20,2025-09,United States,Electronics,Mobile,U00520,S0002936,viewed,,,
2025-09-20,2025-09,United States,Home,Mobile,U00419,S0003027,add_to_cart,,,
2025-09-20,2025-09,United States,Home,Mobile,U00419,S0003027,checkout_started,,,
2025-09-20,2025-09,United States,Home,Mobile,U00419,S0003027,viewed,,,
2025-09-20,2025-09,United States,Sports,Mobile,U00371,S0003767,add_to_cart,,,
2025-09-20,2025-09,United States,Sports,Mobile,U00371,S0003767,checkout_started,,,
2025-09-20,2025-09,United States,Sports,Mobile,U00371,S0003767,viewed,,,
2025-09-20,2025-09,United States,Home,Mobile,U00048,S0003874,add_to_cart,,,
2025-09-20,2025-09,United States,Home,Mobile,U00048,S0003874,checkout_started,,,
2025-09-20,2025-09,United States,Home,Mobile,U00048,S0003874,viewed,,,
2025-09-20,2025-09,Germany,Electronics,Mobile,U00398,S0003893,viewed,,,
2025-09-20,2025-09,United States,Electronics,Mobile,U00061,S0004073,viewed,,,
2025-09-20,2025-09,United States,Apparel,Desktop,U00341,S0004324,viewed,,,
2025-09-20,2025-09,United States,Sports,Mobile,U00492,S0004461,add_to_cart,,,
2025-09-20,2025-09,United States,Sports,Mobile,U00492,S0004461,viewed,,,
2025-09-20,2025-09,United States,Electronics,Tablet,U00345,S0004645,viewed,,,
2025-09-20,2025-09,Canada,Home,Mobile,U00690,S0004736,viewed,,,
2025-09-20,2025-09,United States,Apparel,Mobile,U00342,S0004875,add_to_cart,,,
2025-09-20,2025-09,United States,Apparel,Mobile,U00342,S0004875,viewed,,,
2025-09-21,2025-09,United Kingdom,Home,Tablet,U00306,S0000048,viewed,,,
2025-09-21,2025-09,Germany,Electronics,Mobile,U00411,S0000335,viewed,,,
2025-09-21,2025-09,United States,Apparel,Mobile,U00078,S0000441,viewed,,,
2025-09-21,2025-09,United States,Home,Desktop,U00359,S0001198,add_to_cart,,,
2025-09-21,2025-09,United States,Home,Desktop,U00359,S0001198,checkout_started,,,
2025-09-21,2025-09,United States,Home,Desktop,U00359,S0001198,purchased,2.0,88.00005489212607,176.0
2025-09-21,2025-09,United States,Home,Desktop,U00359,S0001198,viewed,,,
2025-09-21,2025-09,United States,Home,Mobile,U00608,S0001288,add_to_cart,,,
2025-09-21,2025-09,United States,Home,Mobile,U00608,S0001288,checkout_started,,,
2025-09-21,2025-09,United States,Home,Mobile,U00608,S0001288,purchased,2.0,88.16068281914755,176.32
2025-09-21,2025-09,United States,Home,Mobile,U00608,S0001288,viewed,,,
2025-09-21,2025-09,United States,Home,Desktop,U00047,S0001705,viewed,,,
2025-09-21,2025-09,United States,Electronics,Desktop,U00601,S0001734,viewed,,,
2025-09-21,2025-09,Australia,Apparel,Mobile,U00249,S0002051,viewed,,,
2025-09-21,2025-09,Germany,Electronics,Desktop,U00311,S0002081,add_to_cart,,,
2025-09-21,2025-09,Germany,Electronics,Desktop,U00311,S0002081,viewed,,,
2025-09-21,2025-09,Canada,Apparel,Mobile,U00038,S0002205,viewed,,,
2025-09-21,2025-09,Germany,Electronics,Desktop,U00258,S0002206,viewed,,,
2025-09-21,2025-09,United States,Apparel,Desktop,U00424,S0002260,viewed,,,
2025-09-21,2025-09,United States,Beauty,Mobile,U00843,S0002278,add_to_cart,,,
2025-09-21,2025-09,United States,Beauty,Mobile,U00843,S0002278,checkout_started,,,
2025-09-21,2025-09,United States,Beauty,Mobile,U00843,S0002278,purchased,4.0,39.830341644610954,159.32
2025-09-21,2025-09,United States,Beauty,Mobile,U00843,S0002278,viewed,,,
2025-09-21,2025-09,United States,Apparel,Desktop,U00577,S0002446,viewed,,,
2025-09-21,2025-09,United States,Electronics,Mobile,U00654,S0002902,viewed,,,
2025-09-21,2025-09,United States,Sports,Mobile,U00189,S0002939,viewed,,,
2025-09-21,2025-09,United States,Electronics,Mobile,U00413,S0003272,viewed,,,
2025-09-21,2025-09,United States,Home,Mobile,U00620,S0003308,viewed,,,
2025-09-21,2025-09,Germany,Electronics,Desktop,U00308,S0003492,add_to_cart,,,
2025-09-21,2025-09,Germany,Electronics,Desktop,U00308,S0003492,viewed,,,
2025-09-21,2025-09,United Kingdom,Apparel,Desktop,U00027,S0003998,viewed,,,
2025-09-21,2025-09,United States,Electronics,Desktop,U00701,S0004326,add_to_cart,,,
2025-09-21,2025-09,United States,Electronics,Desktop,U00701,S0004326,checkout_started,,,
2025-09-21,2025-09,United States,Electronics,Desktop,U00701,S0004326,viewed,,,
2025-09-21,2025-09,Australia,Beauty,Mobile,U00430,S0004352,viewed,,,
2025-09-21,2025-09,United Kingdom,Apparel,Mobile,U00161,S0004479,viewed,,,
2025-09-21,2025-09,Germany,Sports,Desktop,U00895,S0004557,add_to_cart,,,
2025-09-21,2025-09,Germany,Sports,Desktop,U00895,S0004557,viewed,,,
2025-09-21,2025-09,United Kingdom,Home,Tablet,U00468,S0004649,viewed,,,
2025-09-21,2025-09,United States,Beauty,Desktop,U00156,S0004697,add_to_cart,,,
2025-09-21,2025-09,United States,Beauty,Desktop,U00156,S0004697,checkout_started,,,
2025-09-21,2025-09,United States,Beauty,Desktop,U00156,S0004697,purchased,2.0,31.89272314002678,63.79
2025-09-21,2025-09,United States,Beauty,Desktop,U00156,S0004697,viewed,,,
2025-09-22,2025-09,United States,Apparel,Desktop,U00031,S0000108,viewed,,,
2025-09-22,2025-09,Canada,Home,Mobile,U00273,S0000240,add_to_cart,,,
2025-09-22,2025-09,Canada,Home,Mobile,U00273,S0000240,checkout_started,,,
2025-09-22,2025-09,Canada,Home,Mobile,U00273,S0000240,viewed,,,
2025-09-22,2025-09,United States,Electronics,Mobile,U00699,S0000561,viewed,,,
2025-09-22,2025-09,Canada,Apparel,Mobile,U00293,S0000791,viewed,,,
2025-09-22,2025-09,United States,Sports,Mobile,U00112,S0000976,viewed,,,
2025-09-22,2025-09,United States,Beauty,Mobile,U00744,S0001091,viewed,,,
2025-09-22,2025-09,Australia,Electronics,Desktop,U00767,S0001378,viewed,,,
